87 61 96 37 18 16 63 18 06 27 
91 33 96 68 50 45 00 46 28 47 
75 62 84 65 09 03 95 92 88 62 
92 76 40 08 41 35 54 49 61 95 
21 91 96 35 51 18 87 19 28 32 
67 51 61 35 68 95 66 95 32 52 
28 28 50 80 71 76 06 51 09 67 
87 91 01 41 80 31 62 78 54 40 
89 43 70 16 40 55 58 25 43 33 
65 15 55 02 39 63 05 84 74 52 
87 34 59 99 77 83 59 79 13 54 
91 56 31 25 11 72 04 77 05 00 
62 67 08 29 56 51 59 98 23 39 
00 08 74 32 09 78 97 67 12 80 
37 36 15 97 79 05 23 43 64 40 
38 40 08 20 03 45 34 41 92 73 
27 73 68 29 33 38 85 41 19 38 
95 41 06 08 73 12 26 69 17 11 
67 01 51 94 32 59 52 25 75 42 
40 41 23 04 94 58 52 95 94 99 
