79 69 82 35 39 94 20 79 01 80 
43 78 81 87 28 42 70 58 65 65 
83 79 47 30 19 49 25 77 74 00 
98 07 85 04 00 27 11 05 46 82 
97 17 83 30 34 53 54 28 12 28 
32 70 69 83 82 26 72 55 14 83 
53 98 21 60 33 36 74 65 78 44 
68 71 38 63 59 56 91 66 80 21 
54 34 62 14 98 53 74 18 47 75 
76 11 42 54 52 71 30 13 21 77 
81 35 67 09 52 51 51 89 41 15 
13 38 62 46 56 64 56 77 74 66 
56 74 32 62 85 14 87 06 02 60 
26 66 45 54 26 89 41 41 63 81 
58 25 89 14 17 94 03 53 58 63 
36 47 88 09 84 69 70 32 05 44 
58 30 41 19 51 26 30 19 08 07 
03 46 70 15 97 24 06 56 08 83 
27 28 90 39 77 51 56 38 99 42 
24 07 53 61 69 54 25 42 50 07 
