60 89 47 23 20 16 78 82 69 93 
58 72 63 35 28 87 89 39 43 90 
48 98 35 60 95 20 42 69 16 21 
70 58 63 07 80 42 46 22 18 79 
91 41 27 66 58 75 46 02 31 43 
14 76 74 22 99 70 15 78 25 33 
62 98 02 36 45 50 97 04 23 26 
95 07 69 31 78 58 73 82 33 77 
52 32 96 14 18 65 25 47 55 65 
81 39 21 41 16 72 59 58 61 21 
33 00 98 54 84 90 75 16 42 66 
15 53 84 89 96 05 59 45 90 04 
57 15 33 30 40 71 82 43 31 15 
72 27 53 14 51 74 53 50 39 91 
40 72 46 03 13 44 06 71 34 52 
56 87 05 08 42 46 49 18 82 18 
46 85 34 97 99 01 78 48 24 79 
01 50 51 15 33 09 83 13 09 52 
33 72 18 66 74 21 26 13 44 60 
22 59 44 69 83 26 21 73 64 87 
