73 95 59 86 75 03 89 22 88 78 
88 88 31 81 68 12 70 87 49 34 
50 97 68 16 53 78 68 38 53 11 
24 78 87 35 75 39 10 66 19 31 
43 50 93 08 13 62 08 04 61 80 
69 04 92 08 53 14 28 07 82 68 
42 56 77 13 65 68 53 41 25 91 
45 53 19 52 96 68 57 67 28 22 
28 86 36 32 80 61 59 54 72 48 
36 50 90 90 14 34 68 86 97 76 
00 36 46 34 37 84 53 30 13 95 
03 99 22 18 70 38 27 85 24 09 
19 17 82 58 53 46 22 92 18 01 
69 79 24 85 82 95 43 88 80 48 
29 64 36 40 77 10 23 89 13 39 
01 78 26 27 22 92 46 50 43 98 
24 10 61 99 07 35 33 80 21 12 
64 33 07 57 64 99 82 12 94 98 
17 05 45 74 00 62 92 29 50 18 
14 42 24 32 43 25 84 86 84 87 
