95 34 94 52 18 52 23 35 96 92 
67 76 42 68 56 81 68 03 67 27 
29 62 90 98 74 92 01 29 95 63 
36 79 57 53 89 07 40 86 71 41 
60 72 47 34 90 83 19 97 30 45 
87 23 61 42 36 88 10 36 88 44 
50 20 89 74 97 10 49 45 67 55 
45 00 39 70 22 55 27 78 59 30 
19 70 49 66 83 57 92 01 72 00 
09 68 89 09 34 76 88 23 37 29 
20 84 12 08 10 51 46 03 26 47 
00 14 84 46 59 68 01 98 12 84 
88 10 32 60 01 39 55 97 98 56 
36 06 17 26 48 66 92 86 69 11 
40 51 33 02 78 78 76 30 44 39 
22 14 09 10 34 05 39 10 17 93 
31 03 20 74 26 68 46 88 47 60 
42 01 77 70 25 35 42 50 83 50 
64 46 14 19 16 24 37 64 31 77 
38 09 99 76 11 77 55 66 55 31 
