37 85 71 20 36 78 27 59 14 94 
68 45 77 16 75 12 12 70 57 00 
48 95 45 63 09 01 71 26 50 84 
56 21 82 39 54 15 67 01 29 82 
99 34 42 47 71 46 96 69 27 43 
58 47 74 61 33 82 94 58 81 94 
57 11 89 91 79 91 91 18 65 04 
46 11 96 30 15 41 93 25 31 00 
37 86 18 64 93 45 51 22 13 41 
56 46 38 55 90 90 68 35 49 45 
03 44 85 12 89 66 35 62 42 56 
81 21 28 07 61 90 18 07 73 80 
74 63 38 71 42 64 30 03 16 13 
74 78 03 70 85 16 98 35 79 55 
32 25 55 47 95 60 30 80 74 28 
26 00 03 58 88 06 41 64 31 98 
16 40 31 05 82 31 11 26 10 16 
20 42 14 51 70 40 80 37 41 14 
01 05 27 54 12 56 99 80 50 43 
44 12 35 13 69 17 09 69 66 02 
