92 84 66 05 82 65 19 87 33 69 
29 75 92 08 52 84 76 48 29 18 
72 99 58 66 17 76 68 61 80 69 
38 54 72 41 75 08 44 10 13 68 
34 72 81 69 29 69 66 98 55 46 
11 94 22 66 37 85 91 21 20 79 
80 39 87 59 05 10 12 79 92 88 
62 61 34 99 00 04 83 43 56 52 
67 32 64 98 38 30 15 31 92 52 
68 42 33 39 06 56 71 82 27 25 
69 33 01 46 90 06 76 66 67 23 
00 08 51 43 92 15 44 01 90 44 
01 00 57 90 04 32 97 73 53 00 
23 77 99 76 82 36 96 74 41 30 
98 48 10 32 28 33 32 33 59 46 
78 04 61 47 82 42 07 28 92 47 
19 36 37 35 84 24 80 96 01 83 
83 03 18 54 88 89 27 77 64 36 
49 15 38 69 17 89 80 50 21 25 
38 19 23 14 63 05 32 25 02 48 
