95 71 58 78 12 19 74 70 18 19 
21 99 99 30 92 65 94 54 99 51 
51 94 11 76 64 58 53 99 87 88 
65 73 29 56 34 69 47 18 39 38 
59 17 84 99 73 25 92 40 69 80 
28 44 80 42 40 22 38 21 92 02 
02 26 99 23 52 90 28 26 39 02 
83 09 53 19 41 76 93 22 25 35 
07 93 39 22 02 32 75 05 92 13 
98 43 05 59 65 15 74 27 44 07 
24 89 25 69 47 98 04 48 88 44 
51 04 37 49 83 75 25 05 09 19 
16 28 27 70 56 92 91 30 72 64 
02 30 58 01 72 06 59 28 98 41 
13 30 47 11 58 90 91 15 45 74 
49 56 33 13 78 65 03 80 49 52 
92 22 26 24 98 89 04 43 85 40 
15 04 12 33 97 73 12 50 46 19 
31 15 13 82 34 39 59 18 63 07 
32 27 48 22 73 82 54 42 79 65 
