90 76 94 00 90 80 56 81 46 95 
88 91 52 73 94 46 16 49 99 70 
94 88 43 39 84 10 04 88 65 48 
81 24 79 13 10 69 62 93 97 19 
81 59 60 33 58 74 41 82 91 02 
99 36 61 49 66 99 14 44 22 15 
94 90 35 08 29 86 12 49 18 64 
44 29 84 00 52 28 16 20 51 60 
92 52 29 51 50 44 84 74 21 86 
68 58 28 61 57 94 13 35 42 44 
49 34 21 64 49 39 80 33 95 61 
38 94 46 93 94 25 81 52 57 66 
12 66 66 48 42 33 99 55 63 75 
86 21 40 28 33 01 05 69 52 58 
09 88 23 33 04 72 04 13 90 25 
45 68 27 25 04 79 23 13 57 78 
71 48 07 24 94 19 01 21 75 25 
17 14 09 60 89 23 95 40 66 50 
80 33 31 51 29 06 58 56 71 99 
36 06 68 19 98 01 72 64 48 37 
