70 88 67 51 09 58 69 87 67 24 
88 72 26 87 99 06 00 60 59 81 
54 83 62 29 47 39 20 19 94 62 
13 81 59 86 82 93 03 43 54 71 
51 41 58 45 21 33 57 65 89 98 
25 71 67 64 21 21 84 00 23 50 
99 90 04 12 37 81 61 58 65 69 
00 67 81 14 53 65 05 66 59 19 
40 21 80 05 11 88 86 27 22 60 
55 09 71 54 73 40 66 13 33 73 
44 71 03 38 91 87 94 82 97 86 
87 12 22 12 02 39 56 43 57 12 
28 39 17 35 32 59 12 93 23 82 
11 78 86 29 10 04 54 95 22 56 
15 98 70 44 12 02 60 83 34 15 
56 30 22 46 95 36 59 76 09 41 
06 41 77 36 56 56 63 25 82 85 
09 59 45 68 98 17 13 92 62 77 
24 76 13 15 03 08 63 11 24 46 
11 04 39 58 18 22 23 87 44 45 
