30 75 89 64 09 69 75 43 24 52 
70 91 27 04 55 63 56 75 16 82 
03 93 69 97 13 30 01 49 36 43 
84 90 03 64 69 66 02 50 74 35 
40 97 27 46 70 49 10 21 56 58 
56 35 41 32 08 62 21 65 24 29 
08 65 75 33 84 21 94 64 34 75 
18 84 55 59 97 17 25 54 65 46 
16 69 68 68 54 37 64 22 76 85 
22 31 38 50 88 93 96 50 85 17 
03 05 20 41 99 46 45 56 15 09 
32 11 04 44 54 85 75 26 78 84 
34 86 03 58 64 78 08 34 31 63 
14 52 00 04 12 64 97 50 35 57 
49 29 16 99 05 81 76 41 49 75 
21 61 40 06 12 97 89 08 41 37 
81 47 19 00 99 83 00 62 96 47 
45 27 59 27 31 03 02 11 98 33 
14 84 08 74 17 76 50 31 83 30 
18 24 03 68 94 73 15 26 79 97 
