96 58 80 34 11 45 37 89 90 02 
96 44 78 53 93 56 66 50 62 40 
94 77 59 83 11 21 10 64 90 03 
32 71 98 05 24 37 66 60 04 81 
89 93 17 91 95 61 08 41 15 92 
73 87 45 38 95 39 35 78 57 47 
13 59 91 70 64 23 46 40 60 99 
83 46 60 22 77 75 34 59 68 26 
11 95 50 12 06 76 30 56 70 74 
96 30 70 41 84 99 15 10 07 83 
90 03 99 60 51 91 12 20 00 20 
09 66 90 73 52 35 55 95 79 59 
43 37 27 23 19 58 82 69 88 99 
18 41 60 75 35 58 19 92 07 68 
33 43 10 65 08 67 50 48 20 20 
24 80 01 28 10 68 04 45 07 95 
20 35 77 06 69 04 20 34 06 44 
02 53 19 69 55 92 40 11 53 86 
02 23 98 62 38 51 73 29 65 02 
87 38 70 14 88 10 49 66 75 74 
