45 97 99 48 86 88 37 39 28 11 
86 52 99 79 51 32 72 65 87 84 
62 89 54 24 77 05 53 19 33 09 
85 78 10 11 40 27 79 68 03 10 
48 60 26 06 78 95 55 06 48 23 
72 43 80 44 89 02 72 19 58 91 
60 72 26 26 74 30 05 32 27 12 
65 20 56 27 38 88 65 19 35 77 
13 23 68 00 58 26 15 55 62 50 
24 23 58 51 80 80 86 31 72 96 
33 41 23 70 67 02 92 22 57 16 
12 09 48 98 20 68 23 20 54 91 
51 52 36 97 48 00 25 29 18 65 
53 03 33 94 40 30 33 77 27 31 
04 94 47 56 82 04 93 63 72 18 
39 41 09 37 37 06 42 45 38 33 
18 89 04 49 53 15 67 69 30 07 
34 38 17 25 84 14 48 48 46 63 
39 39 20 26 88 17 08 62 97 53 
25 27 43 30 16 35 30 63 98 57 
