38 94 93 78 32 03 54 36 65 21 
46 43 89 60 79 21 66 75 16 82 
56 88 23 06 42 56 82 09 48 63 
29 86 39 12 48 23 32 01 97 87 
47 84 35 88 75 02 19 66 60 34 
33 61 45 77 38 49 85 09 60 35 
09 54 41 47 18 29 02 45 46 77 
20 75 17 76 53 87 24 68 33 04 
40 19 81 18 62 44 15 98 89 32 
21 68 32 26 91 38 29 47 90 89 
27 65 54 53 51 39 60 81 95 80 
32 33 37 15 37 48 17 85 07 82 
00 94 16 18 80 25 06 64 60 67 
14 25 46 30 89 17 09 18 99 32 
31 44 08 42 58 84 50 98 30 93 
46 40 22 16 67 43 51 32 13 16 
06 25 63 95 75 78 31 18 89 44 
09 68 30 42 02 55 35 33 31 32 
39 41 43 09 49 25 30 66 15 03 
61 12 48 54 65 89 44 13 24 36 
