97 64 75 05 37 35 72 11 96 98 
48 55 58 88 91 51 19 96 51 08 
83 79 14 88 65 39 86 80 05 27 
12 63 75 90 16 98 87 11 70 34 
82 41 26 43 05 25 22 64 96 40 
25 51 65 71 30 25 14 33 16 62 
24 39 93 21 96 47 82 82 33 01 
36 25 89 94 19 29 77 96 52 30 
58 18 69 29 35 02 03 55 36 60 
92 22 29 41 55 85 79 15 81 18 
86 32 14 54 48 84 73 10 80 52 
41 46 46 65 25 08 17 13 07 49 
65 59 09 42 10 33 99 07 69 13 
50 04 38 33 73 80 56 16 46 53 
68 36 02 41 26 54 58 28 73 40 
50 64 07 89 06 87 62 57 02 95 
40 30 23 06 33 83 76 26 37 60 
06 00 59 42 67 86 03 76 86 11 
28 22 57 63 71 23 96 91 73 36 
04 57 75 93 13 59 71 37 11 81 
