62 97 94 89 19 09 93 17 32 21 
69 61 88 56 52 47 58 72 34 88 
70 93 35 84 92 40 95 38 82 52 
22 90 76 65 81 43 10 86 04 06 
64 96 31 90 34 91 64 38 33 15 
14 20 97 83 57 65 06 27 53 97 
96 41 34 21 96 24 78 41 46 94 
87 69 21 76 65 85 77 70 18 92 
36 47 60 56 75 76 96 78 35 00 
01 79 96 14 32 39 05 56 14 03 
47 04 83 09 00 60 01 38 43 85 
02 94 10 08 94 72 95 56 08 51 
23 75 15 92 31 63 07 62 87 82 
82 30 04 35 19 59 50 20 82 89 
82 39 10 03 84 90 05 82 63 62 
08 46 36 63 20 00 34 22 28 66 
76 48 07 26 56 06 31 61 54 39 
17 48 33 21 39 21 97 23 92 40 
02 58 50 03 10 49 04 80 27 68 
87 34 02 25 42 12 35 51 58 62 
