16 75 97 82 80 86 02 59 87 77 
30 99 52 56 41 94 82 72 49 88 
60 66 61 91 90 40 99 32 40 90 
85 80 02 64 81 45 28 46 82 28 
74 79 01 01 64 68 59 83 13 90 
24 90 05 89 09 54 85 23 23 99 
58 54 35 93 52 56 66 39 55 63 
70 75 12 16 92 98 10 74 95 59 
29 87 07 37 23 30 53 63 46 34 
38 86 14 05 10 87 53 67 55 96 
48 53 48 40 13 88 78 51 99 86 
22 48 14 08 84 87 58 85 50 74 
26 52 17 83 36 55 19 45 44 37 
35 85 13 05 39 34 56 48 29 34 
61 10 29 78 02 51 34 34 46 21 
26 79 14 44 81 08 55 31 39 37 
17 53 54 39 29 06 43 65 74 84 
06 27 81 60 60 99 46 37 54 28 
30 60 12 42 73 86 28 37 70 66 
25 42 21 80 05 35 32 11 33 92 
