96 89 92 21 87 04 11 51 65 41 
54 87 94 25 42 14 03 89 17 85 
74 97 50 96 83 84 98 16 45 34 
85 35 66 97 65 45 23 14 99 81 
43 48 63 58 57 60 39 85 94 70 
62 54 63 35 53 07 18 46 45 82 
74 71 17 39 07 68 61 13 30 51 
17 06 94 61 42 39 70 26 51 56 
65 38 76 76 39 10 78 83 08 82 
60 76 06 89 20 22 41 54 38 92 
84 06 13 77 34 71 30 91 23 20 
96 00 82 06 66 47 79 55 70 47 
19 70 48 82 83 70 90 55 00 43 
23 97 21 12 09 34 88 12 80 37 
41 02 79 61 26 47 66 42 30 01 
32 29 11 01 01 23 76 54 64 07 
25 36 33 71 87 14 03 14 66 41 
05 48 40 59 99 26 84 38 42 38 
02 94 55 64 74 72 13 23 80 00 
31 21 57 10 94 66 22 18 56 96 
