65 60 95 68 05 59 05 19 45 73 
44 97 75 13 42 94 47 45 76 22 
66 78 35 82 51 10 12 13 62 49 
72 44 70 02 17 75 89 73 00 03 
39 57 54 00 07 34 95 16 44 16 
23 69 65 30 83 84 46 03 39 43 
12 62 30 28 86 51 16 56 32 89 
71 54 43 66 84 69 63 07 21 68 
48 27 92 88 03 66 14 49 51 98 
37 62 16 99 75 50 66 60 71 01 
56 03 77 23 45 80 19 52 87 03 
16 70 29 33 32 96 97 14 81 22 
35 48 50 62 67 56 98 94 76 45 
48 06 44 58 70 27 64 92 25 80 
07 29 33 50 93 19 07 85 01 45 
78 07 05 61 75 49 13 03 74 74 
62 08 96 45 50 42 43 59 98 16 
37 95 35 40 36 50 07 84 92 53 
43 86 37 79 40 04 91 81 77 21 
31 50 23 16 70 52 15 37 06 28 
