99 98 59 64 10 99 63 89 96 80 
90 79 64 38 27 27 00 45 49 15 
60 92 69 03 87 52 81 56 77 23 
57 90 46 71 45 88 01 63 15 68 
57 17 88 28 03 23 17 59 96 71 
96 45 53 80 88 39 93 51 06 60 
34 84 49 29 29 42 85 57 17 74 
00 72 73 34 61 42 96 79 02 73 
78 46 28 04 66 53 20 13 57 58 
75 38 16 71 76 06 72 90 56 35 
69 06 51 63 53 18 30 84 72 47 
08 75 71 98 21 34 52 65 46 21 
40 54 01 87 02 81 23 70 52 98 
78 15 53 34 72 78 49 22 68 57 
94 05 16 25 92 05 54 01 49 39 
42 47 33 83 07 84 94 01 74 66 
63 26 02 88 34 96 53 53 19 61 
37 35 45 16 28 73 82 47 90 04 
91 00 36 32 99 88 91 65 01 44 
17 13 72 78 09 22 26 66 85 79 
