87 96 85 10 27 78 34 27 06 22 
89 88 90 41 43 05 78 14 33 94 
83 81 80 08 76 40 33 42 00 22 
28 66 77 51 65 22 43 22 78 25 
08 53 49 87 66 57 00 71 40 10 
88 73 56 14 47 26 94 07 19 99 
52 50 73 22 53 15 00 09 46 27 
71 79 14 90 75 19 62 91 75 18 
00 61 83 44 94 05 07 54 57 62 
09 11 79 80 27 44 00 78 58 30 
15 02 32 06 46 37 49 01 43 27 
43 97 32 50 88 57 29 27 63 04 
43 08 34 74 56 08 84 77 52 53 
36 15 75 34 88 90 34 54 69 91 
13 66 78 53 52 54 48 29 93 06 
12 71 43 77 60 46 77 21 80 90 
23 66 64 80 92 61 99 40 80 30 
26 08 75 20 90 12 34 94 91 36 
19 89 21 70 35 46 25 20 89 89 
65 15 18 82 06 13 41 00 83 50 
