87 70 69 26 57 01 80 93 11 43 
36 73 94 53 41 50 20 44 58 29 
30 73 58 10 09 80 30 39 26 40 
03 90 95 25 11 29 53 29 60 85 
81 63 19 49 16 92 47 19 14 19 
44 75 22 73 27 95 37 32 71 16 
36 11 78 74 96 86 15 30 47 10 
81 54 47 99 37 88 79 80 59 27 
73 40 47 54 05 07 33 93 13 14 
50 27 67 50 72 69 11 13 13 10 
43 41 33 93 63 39 14 94 78 20 
63 34 29 58 54 91 91 40 54 53 
02 21 02 37 23 85 07 77 93 93 
17 44 42 05 05 13 21 14 73 19 
24 68 03 08 37 86 61 43 15 42 
16 49 85 61 01 25 36 86 82 25 
93 05 44 61 36 77 43 58 77 96 
17 77 33 82 02 92 45 89 74 55 
08 89 33 86 22 19 79 19 53 87 
10 02 35 12 90 30 75 11 28 42 
