91 88 59 00 25 37 05 50 33 70 
24 94 87 97 93 42 28 45 31 83 
48 83 49 12 29 54 44 79 90 83 
94 98 09 29 08 00 44 21 39 41 
39 66 79 40 59 58 18 61 27 45 
52 11 80 20 92 81 55 60 98 29 
22 47 96 86 68 39 65 71 24 43 
77 92 24 84 87 57 31 66 33 25 
24 59 68 72 31 22 28 06 58 91 
65 34 02 55 35 85 08 13 80 60 
55 71 40 82 45 07 25 43 06 59 
16 36 01 43 72 08 90 28 52 79 
11 57 70 72 65 65 39 21 63 93 
64 41 01 48 76 81 48 38 59 47 
26 37 44 59 91 00 46 20 19 07 
37 35 04 90 04 20 87 27 70 72 
75 57 26 53 84 04 20 83 22 25 
40 33 10 09 35 22 61 92 80 95 
47 78 09 20 25 26 05 40 18 52 
39 04 24 00 13 77 68 46 45 48 
