93 58 62 17 59 52 19 16 28 09 
75 77 54 85 38 35 13 97 40 99 
23 79 79 23 82 62 64 84 04 98 
43 65 93 67 15 99 06 38 19 93 
55 99 42 23 16 83 55 62 09 61 
67 51 18 36 26 11 67 38 84 89 
65 40 59 35 19 55 61 26 07 17 
53 47 87 71 89 22 80 16 20 04 
93 61 33 57 36 16 85 95 54 47 
38 54 27 47 73 78 09 48 98 00 
24 62 59 49 82 06 87 02 77 76 
34 11 25 99 47 70 19 30 18 63 
66 12 27 06 10 00 67 05 07 04 
41 13 59 89 15 73 47 73 38 94 
00 75 20 79 95 70 28 52 71 56 
90 12 14 59 48 64 90 35 33 80 
18 74 06 99 05 04 26 12 20 01 
53 35 10 42 97 87 75 49 92 31 
45 21 02 11 87 42 14 11 94 06 
21 23 45 97 36 88 70 03 91 72 
