84 69 83 35 43 70 69 63 46 17 
83 89 20 41 41 12 65 23 63 50 
38 57 90 62 06 54 07 88 11 90 
43 43 71 78 66 92 95 68 42 92 
33 63 77 67 84 70 60 50 31 55 
60 74 15 31 48 77 15 34 87 72 
35 88 10 94 03 57 33 45 93 63 
74 07 30 40 16 94 07 56 20 87 
63 06 63 33 06 55 83 35 52 42 
52 28 81 19 07 23 01 52 02 25 
31 31 87 39 76 18 13 49 61 02 
74 11 03 80 20 14 72 88 23 17 
55 46 30 00 51 77 58 13 37 00 
52 40 38 71 21 84 25 03 54 42 
93 33 02 81 49 12 42 42 50 52 
81 15 14 36 49 44 00 79 58 64 
28 28 18 36 56 05 47 09 11 58 
81 14 22 13 85 42 63 39 12 92 
34 39 52 53 54 78 86 74 97 49 
09 24 47 69 40 49 45 21 41 39 
