75 99 96 65 81 73 93 14 95 32 
50 97 80 43 76 98 99 45 34 19 
71 82 65 85 19 02 49 18 79 34 
63 45 90 00 91 43 05 62 46 29 
84 21 93 93 17 07 74 50 12 04 
73 51 93 53 24 86 25 39 51 97 
70 34 77 78 18 32 16 28 53 89 
31 85 77 71 37 36 02 08 56 62 
33 97 48 23 59 48 03 90 52 79 
31 24 94 28 03 86 05 31 36 21 
27 94 14 07 00 63 88 55 01 97 
34 89 82 98 12 84 50 03 67 00 
64 22 57 11 37 80 84 81 30 54 
22 87 33 29 56 58 95 73 02 75 
65 32 56 08 25 07 30 02 09 60 
42 87 02 22 12 00 57 09 61 16 
56 34 90 93 66 46 72 73 35 39 
50 26 64 43 62 44 84 53 13 22 
85 58 34 99 78 55 28 69 70 57 
19 03 87 55 83 78 23 90 77 64 
