90 78 80 69 29 77 47 38 21 55
82 65 16 82 11 00 40 50 77 95
57 89 80 94 23 52 48 32 07 00
93 02 08 19 85 71 44 79 59 42
37 25 30 34 58 34 65 67 24 59
99 74 50 37 68 27 83 79 76 01
48 79 08 82 15 44 43 00 95 90
08 61 27 60 69 53 85 95 56 71
77 28 79 84 87 26 19 18 39 17
50 11 42 87 97 63 99 83 40 79
60 66 67 48 80 90 17 43 24 87
30 28 82 07 63 62 88 43 12 01
38 25 23 80 12 50 81 20 60 42
38 45 66 42 70 77 22 64 56 89
09 26 62 21 46 19 08 09 41 76
43 24 40 59 46 98 07 76 55 12
40 22 83 17 99 98 23 75 98 85
44 20 51 44 87 34 30 43 70 49
90 05 57 80 86 98 23 66 74 17
18 63 15 00 49 45 76 36 56 40
