78 74 91 90 36 62 73 25 43 31
10 11 51 24 74 88 20 90 58 74
70 28 88 91 42 63 96 17 92 75
91 20 82 36 89 86 15 33 81 37
55 87 88 56 95 64 12 12 72 54
08 88 86 33 45 21 02 29 53 56
48 00 95 48 78 97 62 18 86 16
96 48 50 44 79 85 52 63 60 75
01 14 70 59 91 97 44 92 09 73
74 60 70 36 31 62 14 68 15 90
39 90 05 15 67 73 54 39 13 94
72 16 11 26 60 76 01 56 59 68
21 77 14 31 81 18 50 91 12 52
08 23 21 63 95 60 70 95 74 64
07 29 81 49 62 33 02 89 02 07
27 02 74 15 52 15 49 90 74 45
41 08 29 36 40 68 39 72 12 73
01 54 42 95 78 55 12 33 28 90
37 50 17 15 06 03 36 44 32 02
23 31 95 64 51 80 29 13 11 62
