12 92 81 69 15 27 56 21 54 42
06 74 25 72 20 56 31 70 93 01
61 81 83 75 51 42 08 17 70 26
13 17 20 45 51 84 30 47 52 83
69 00 58 58 36 08 21 15 63 64
32 10 20 83 91 05 28 06 23 63
10 51 37 12 52 83 60 03 63 63
09 08 22 51 09 45 35 78 86 59
09 73 82 02 03 79 44 29 50 18
55 80 92 25 28 71 30 81 74 32
32 02 78 30 54 27 45 14 27 20
76 13 08 28 18 99 38 74 04 95
51 11 32 85 56 47 00 63 50 76
86 21 63 09 07 14 25 16 18 53
02 28 97 26 17 02 12 64 17 47
77 42 62 91 34 84 52 62 57 53
23 60 83 71 56 23 66 01 31 05
65 63 50 46 69 06 35 50 31 64
41 19 22 22 95 10 17 57 99 11
04 80 04 06 76 69 24 48 71 35
