69 61 50 13 48 77 44 86 70 77
67 17 23 37 18 23 48 76 48 74
90 28 44 21 55 28 00 54 20 51
20 19 20 53 17 47 59 00 53 38
39 88 08 00 54 10 08 31 90 19
38 76 94 03 66 39 76 56 44 61
21 79 08 45 19 34 14 74 27 25
39 67 20 11 49 24 80 05 43 62
59 24 77 90 79 71 87 92 05 30
46 11 30 27 61 75 29 36 25 32
81 42 30 14 97 14 39 91 34 75
61 47 64 80 40 38 19 49 56 87
50 14 42 55 87 59 11 17 96 56
52 51 84 10 20 28 59 01 92 04
68 33 52 05 21 18 04 72 40 65
56 32 57 50 08 49 39 64 16 82
24 18 52 46 77 42 81 90 01 82
77 90 37 07 00 48 98 15 01 89
55 69 79 03 57 38 47 30 94 38
36 69 01 39 50 07 54 63 63 94
