39 14 28 22 95 31 16 62 57 48
42 29 29 37 82 39 69 46 29 74
62 39 71 58 98 52 23 22 05 59
99 99 64 02 18 79 09 44 55 90
85 20 27 56 89 90 95 15 27 61
49 85 19 89 27 75 00 49 01 77
26 48 78 76 13 26 39 29 48 73
08 15 87 07 94 81 56 04 19 07
64 18 43 93 81 29 16 67 55 77
69 06 93 74 01 89 48 42 23 49
63 55 82 91 77 03 01 55 84 49
53 47 36 40 12 74 42 52 55 98
44 59 71 92 76 61 28 33 48 58
02 72 66 47 49 04 12 43 72 09
82 62 00 05 24 44 07 95 90 03
65 99 98 91 81 60 49 96 41 13
72 99 00 15 56 08 17 03 68 62
03 58 87 31 52 44 78 47 90 21
90 72 19 79 20 88 83 96 69 51
51 44 49 85 92 36 26 87 67 30
