79 97 18 98 70 26 57 94 49 51
08 64 70 56 66 98 59 19 36 04
14 16 95 18 44 56 69 65 21 46
55 85 42 66 30 36 19 39 87 92
88 03 57 68 35 56 59 03 24 06
88 19 10 71 97 55 86 03 99 60
20 07 20 41 13 20 31 77 97 57
57 09 96 54 65 69 99 95 24 29
09 84 15 01 83 63 69 92 74 10
39 43 59 19 58 55 73 65 21 04
48 55 11 40 01 59 90 71 38 61
12 33 99 31 01 76 02 69 23 26
56 09 31 39 37 78 06 18 36 41
21 78 50 94 20 13 61 10 13 02
56 77 23 19 94 42 70 72 85 81
69 08 55 87 37 42 25 56 98 78
05 96 66 82 92 14 36 79 48 46
43 42 28 10 87 04 46 93 96 07
76 39 99 81 02 70 45 04 67 89
30 97 36 30 76 55 78 54 54 44
