36 05 76 92 79 21 19 91 17 77
86 88 54 81 62 33 51 96 54 19
30 83 46 88 03 89 19 37 32 02
58 66 73 18 90 39 72 62 06 54
14 68 74 57 45 81 03 16 64 91
10 67 29 90 20 82 18 64 07 58
02 53 11 66 47 89 84 56 17 87
17 80 53 35 48 65 52 14 59 61
71 76 54 88 62 58 46 66 89 62
49 69 72 41 80 49 64 33 06 02
05 24 24 48 50 07 36 84 90 18
20 99 71 28 39 19 41 48 75 15
76 75 03 24 31 20 30 97 93 71
89 98 48 49 50 70 47 12 33 31
78 72 02 84 12 37 69 49 53 80
68 15 89 65 67 78 90 96 34 88
82 24 02 22 66 72 27 68 57 37
76 49 42 10 43 51 30 02 22 58
03 10 33 58 14 85 99 17 14 82
04 44 68 14 22 85 62 84 58 75
