10 39 77 29 97 47 31 01 96 12
04 92 66 89 91 54 02 95 50 92
38 90 63 07 29 38 10 23 45 46
98 26 68 04 03 10 64 59 93 63
61 06 73 50 18 93 67 37 86 66
17 33 28 70 34 72 05 20 12 35
08 50 47 43 02 47 15 11 73 40
12 56 13 68 23 32 74 50 16 56
66 59 75 76 22 35 88 37 13 26
60 76 29 10 94 94 77 12 78 50
50 66 35 55 49 48 98 11 38 25
59 88 54 33 39 35 23 35 80 05
25 46 95 90 14 23 97 14 01 01
12 40 80 03 19 95 23 27 85 39
27 74 51 25 84 00 40 73 80 94
88 53 19 97 87 76 75 26 87 82
71 41 33 85 44 40 59 74 05 78
61 70 07 51 59 36 09 63 52 22
94 87 05 34 18 46 53 64 06 49
77 89 49 19 18 68 51 37 82 98
