44 28 36 13 73 92 79 28 64 63
95 93 57 72 56 22 49 46 14 17
14 71 19 95 26 95 28 98 55 00
53 70 66 13 44 30 12 69 05 35
66 37 16 42 82 13 14 54 05 43
06 32 73 53 08 19 85 82 71 75
18 37 75 48 42 56 17 30 16 20
78 78 65 79 31 74 40 10 68 19
26 86 08 84 42 47 52 33 46 73
59 79 68 09 51 01 29 80 94 79
83 60 03 96 49 62 68 78 41 12
75 19 91 48 44 84 11 72 57 70
88 05 69 18 32 97 42 71 49 96
55 18 00 85 11 04 31 09 68 20
73 64 02 70 03 46 22 29 65 15
18 16 33 63 63 24 96 53 34 78
50 14 90 50 48 61 54 91 15 04
60 21 45 20 30 38 18 86 21 62
89 56 35 90 16 83 64 34 78 36
66 71 89 67 02 47 19 00 86 18
