97 45 54 93 57 23 36 41 89 94
82 50 06 74 04 33 49 20 52 77
25 36 91 58 62 96 38 52 20 29
28 83 44 03 88 66 35 24 91 88
45 24 18 03 89 18 45 87 12 46
56 04 40 73 63 49 48 76 62 89
60 09 32 73 75 98 22 92 75 97
77 65 27 79 23 91 52 19 33 31
41 83 03 17 39 50 75 65 86 61
51 61 91 66 53 63 15 84 04 87
35 29 85 80 64 62 11 93 77 81
57 36 57 62 65 47 35 63 43 39
01 35 27 91 51 52 04 62 48 92
08 56 72 33 00 70 98 93 51 14
89 50 92 44 58 69 30 20 92 44
12 00 68 02 13 34 65 95 03 31
51 81 76 05 99 68 55 54 73 82
02 99 38 05 62 34 64 76 38 04
54 26 13 27 94 24 49 34 65 69
31 79 85 75 22 59 51 67 41 33
