00 88 34 11 26 65 00 21 62 92
75 32 61 80 31 83 72 95 20 63
38 12 83 49 42 40 79 89 76 75
51 34 04 84 81 30 51 74 39 27
44 13 66 13 99 22 03 70 94 87
69 15 95 70 69 96 67 07 24 71
11 84 69 66 51 74 68 33 65 19
88 86 82 29 38 25 28 60 58 86
95 98 35 66 03 88 27 09 13 57
04 97 81 73 83 73 24 66 51 02
94 94 20 63 84 57 15 55 75 05
33 19 05 92 93 94 43 47 30 60
69 38 74 38 24 71 44 11 46 15
24 73 22 27 92 79 87 06 67 64
85 32 65 61 85 25 64 76 79 20
17 54 58 21 03 59 36 89 15 44
67 20 65 02 89 69 02 78 21 95
54 51 71 98 24 16 04 37 47 69
39 65 42 02 72 98 39 09 58 35
77 97 80 35 74 09 94 55 50 43
