79 32 79 19 43 48 17 03 37 15
26 91 74 04 13 37 25 52 52 80
46 41 34 45 70 36 05 94 19 58
51 90 34 37 27 04 05 80 36 55
66 52 86 39 62 07 39 75 57 57
65 61 07 55 01 34 71 68 03 80
41 36 34 49 95 97 19 80 98 72
08 29 56 75 70 05 07 57 13 82
16 14 40 41 78 95 32 82 44 13
21 05 75 41 58 70 22 48 96 24
06 02 81 37 70 97 95 26 72 21
57 53 44 64 59 36 05 68 86 76
25 60 12 70 12 10 53 03 44 45
81 73 07 96 97 40 69 17 52 90
86 42 57 88 39 50 60 01 76 00
87 87 60 36 06 31 74 21 37 62
68 77 95 79 85 34 12 94 37 36
77 13 96 92 78 46 53 51 63 01
15 45 71 51 81 24 28 65 46 89
98 64 23 80 57 81 29 96 85 88
