71 93 49 62 38 28 80 68 11 34
83 60 37 20 85 37 87 63 96 83
00 96 50 23 71 51 58 99 20 49
53 30 38 97 09 71 89 93 63 77
32 05 17 37 96 82 05 63 62 69
44 13 62 07 02 66 03 52 06 94
30 19 09 84 53 92 51 81 97 70
16 06 19 90 62 65 21 55 14 29
48 23 37 02 12 36 32 04 84 96
71 55 41 20 66 04 11 02 86 93
52 47 50 85 90 97 72 72 64 43
76 00 48 22 15 37 00 15 68 47
12 49 69 42 89 06 58 60 36 06
37 03 60 99 43 13 60 24 84 71
28 84 42 26 42 45 95 53 54 43
86 67 64 18 89 74 37 62 44 72
38 54 83 47 41 34 42 52 24 89
13 85 87 98 70 38 94 12 51 71
65 50 92 04 52 96 04 59 12 17
65 45 94 63 14 28 14 14 07 86
