82 85 21 76 39 46 70 95 32 75
03 02 97 13 24 60 86 17 80 81
45 19 92 19 50 23 08 83 48 15
12 18 90 19 45 44 18 32 37 49
45 59 45 81 49 03 41 07 70 64
01 53 72 17 67 95 26 79 42 37
48 63 37 91 50 87 86 50 79 37
96 23 30 96 58 33 27 34 24 33
44 93 76 21 15 62 06 85 82 57
23 06 28 97 28 40 65 45 41 99
47 87 82 27 17 39 76 56 45 68
13 40 86 00 22 09 34 13 40 96
48 21 04 81 31 36 94 23 09 66
83 20 75 50 14 32 43 96 43 73
05 89 82 76 99 04 10 38 49 56
84 76 95 55 97 04 94 03 47 43
61 62 29 55 43 46 42 54 82 24
57 12 78 54 38 62 18 31 97 29
49 40 42 62 85 99 49 33 79 83
44 34 47 86 54 74 19 07 15 00
