24 91 99 75 41 93 91 91 79 89
02 27 03 01 97 36 63 01 05 77
24 35 46 89 67 60 79 76 01 77
38 32 02 67 46 82 88 11 14 09
08 14 41 35 32 30 42 13 59 13
88 29 43 85 70 77 38 39 95 77
74 18 72 85 62 09 87 81 86 41
94 06 39 33 40 05 71 89 75 43
72 99 96 23 95 21 40 60 27 00
75 89 03 22 90 46 38 08 56 34
21 76 76 45 06 18 91 89 27 20
32 00 12 17 72 03 54 39 86 85
35 85 82 62 76 93 41 56 66 99
91 66 31 90 04 80 66 38 45 62
44 31 06 98 89 14 46 33 23 33
43 43 50 04 88 20 23 70 09 95
40 23 96 36 63 29 25 67 60 40
99 29 85 93 42 44 99 11 36 03
77 92 90 97 25 43 07 34 01 83
00 92 85 56 46 48 11 19 68 73
