40 35 32 41 68 11 00 70 94 07
87 10 84 89 09 02 69 02 53 42
41 00 92 35 65 65 28 63 85 06
54 59 39 03 74 19 04 77 58 90
05 48 97 07 30 21 58 45 20 27
24 81 72 36 45 64 20 46 44 86
60 61 12 19 56 78 61 21 25 73
38 67 66 83 55 76 29 35 50 06
34 29 57 69 28 10 25 92 11 84
18 49 04 64 08 51 15 55 42 72
30 07 38 77 68 47 30 06 77 88
98 91 22 75 59 94 11 90 03 81
96 03 72 58 35 93 35 90 49 51
51 00 40 08 11 76 38 68 60 20
47 52 71 26 93 95 97 43 22 17
94 62 51 71 52 54 70 13 82 67
76 31 69 86 16 42 16 01 04 46
32 42 07 77 11 62 68 25 85 72
74 04 42 34 01 38 52 89 15 91
00 31 71 81 44 08 92 23 58 43
