62 85 27 37 44 50 13 76 19 03
34 73 03 98 07 02 89 56 55 27
08 43 00 93 23 03 37 79 10 10
03 90 77 11 18 92 99 98 34 99
15 14 97 94 77 78 35 45 86 62
76 41 75 58 73 83 17 60 64 69
60 29 14 02 57 29 60 47 75 64
76 28 52 59 64 56 01 72 37 42
53 68 31 83 76 43 86 40 79 37
00 83 11 95 30 73 02 84 96 54
09 51 88 54 37 07 36 13 77 71
31 26 96 79 47 66 25 77 94 56
69 30 07 47 07 14 40 89 75 34
01 27 02 42 93 50 90 12 73 65
63 45 92 44 81 38 83 90 74 30
77 02 48 53 10 02 59 84 68 74
91 26 57 63 43 27 97 45 28 44
66 06 40 91 62 27 68 15 00 95
60 43 24 64 43 76 41 33 60 49
13 20 45 09 27 69 88 70 09 29
