06 40 09 00 97 99 87 73 83 78
09 19 33 52 89 18 28 90 64 74
49 46 43 55 44 37 82 29 13 87
04 34 58 27 43 76 89 50 94 81
88 86 48 18 51 07 34 99 12 82
98 88 44 53 85 77 33 28 73 81
88 54 92 08 26 71 26 82 48 14
83 91 54 55 05 30 67 93 63 91
10 50 20 33 51 54 32 15 18 17
17 30 89 96 20 99 16 61 08 10
95 74 74 75 50 80 87 24 41 41
24 83 97 17 66 42 42 77 23 28
37 58 86 22 06 46 13 38 95 63
14 71 20 13 84 05 78 79 21 42
21 51 10 27 50 02 48 89 29 75
57 80 87 35 98 59 36 70 92 20
68 06 97 17 17 44 14 73 76 43
45 71 19 37 49 26 74 02 39 95
44 22 83 27 70 28 34 74 36 27
57 70 64 94 73 87 66 09 10 14
