17 11 47 13 03 64 77 16 91 16
45 08 54 30 97 55 06 78 88 39
42 30 27 23 60 99 27 54 61 59
73 13 55 57 11 95 89 25 44 81
36 70 84 77 31 62 22 99 21 48
82 32 35 00 21 36 34 74 98 52
97 26 23 59 61 21 47 32 91 11
69 98 02 71 79 36 30 36 58 14
78 30 04 72 99 98 95 03 38 93
04 49 79 72 59 74 91 61 59 07
39 04 47 07 40 34 24 77 96 78
03 23 26 88 70 29 00 40 91 71
93 14 12 08 16 41 73 30 64 45
17 79 07 21 06 00 35 21 35 20
17 43 92 85 67 25 81 30 10 84
45 17 26 52 25 16 67 38 11 06
39 53 49 60 12 90 34 22 74 59
59 10 29 18 79 43 79 08 42 18
98 29 13 25 26 43 97 95 87 20
50 35 50 12 20 06 73 04 24 41
